,text,entities
413,"557th family: queen observed but sluggish, worker population stable but not thriving, forage yield moderate, with lower than expected number of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [86, 92, 'HEALTHSTATUS'], [99, 107, 'HEALTHSTATUS'], [144, 152, 'EGGCOUNT'], [153, 170, 'HONEYFRAMES']]"
414,"558th family: questionable queenright status, worker activity moderate, satisfactory beeswax and propolis, with reduced egg lay and some honey frames capped.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 52, 'WORKER'], [72, 84, 'HEALTHSTATUS'], [85, 92, 'BEEPRODUCT'], [97, 105, 'BEEPRODUCT'], [112, 123, 'EGGCOUNT'], [137, 156, 'HONEYFRAMES']]"
415,"559th family: queen observed but sluggish, worker population stable but not thriving, forage yield moderate, with moderate count of eggs and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [61, 67, 'HEALTHSTATUS'], [99, 107, 'HEALTHSTATUS'], [141, 168, 'HONEYFRAMES']]"
416,"560th family: questionable queenright status, worker activity moderate, reserves of honey and beeswax moderate, with few eggs present and some honey frames capped.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 52, 'WORKER'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [102, 110, 'HEALTHSTATUS'], [117, 125, 'EGGCOUNT'], [143, 162, 'HONEYFRAMES']]"
417,"561st family: queen observed but sluggish, workers are somewhat active, reserves of honey and beeswax moderate, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [117, 125, 'EGGCOUNT'], [138, 154, 'HONEYFRAMES']]"
418,"562nd family: potential queenless situation, workers exhibit some foraging behavior, adequate nectar and pollen collection, with few eggs present and honey frames slowly filling.","[[45, 52, 'WORKER'], [53, 60, 'HEALTHSTATUS'], [66, 74, 'HEALTHSTATUS'], [94, 100, 'FORAGE'], [105, 111, 'FORAGE'], [129, 137, 'EGGCOUNT'], [150, 177, 'HONEYFRAMES']]"
419,"563rd family: questionable queenright status, worker activity moderate, satisfactory beeswax and propolis, with lower than expected number of eggs and honey frames slowly filling.","[[14, 26, 'BEE'], [46, 52, 'WORKER'], [62, 70, 'HEALTHSTATUS'], [72, 84, 'HEALTHSTATUS'], [85, 92, 'BEEPRODUCT'], [97, 105, 'BEEPRODUCT'], [151, 178, 'HONEYFRAMES']]"
420,"564th family: potential queenless situation, workers exhibit some foraging behavior, satisfactory beeswax and propolis, with reduced egg lay and few honey frames partially filled.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [66, 74, 'HEALTHSTATUS'], [85, 109, 'HONEYFRAMES'], [110, 118, 'BEEPRODUCT'], [125, 136, 'EGGCOUNT'], [145, 161, 'HONEYFRAMES']]"
421,"565th family: potential queenless situation, workers managing despite challenges, honey production meeting minimal expectations, with few eggs present and honey frames underdeveloped.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 61, 'HEALTHSTATUS'], [82, 87, 'BEEPRODUCT'], [99, 127, 'HONEYFRAMES'], [134, 142, 'EGGCOUNT'], [155, 182, 'HONEYFRAMES']]"
422,"566th family: potential queenless situation, workers managing despite challenges, adequate nectar and pollen collection, with egg laying slower than usual and honey frames underdeveloped.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 61, 'HEALTHSTATUS'], [91, 97, 'FORAGE'], [102, 108, 'FORAGE'], [126, 143, 'EGGCOUNT'], [159, 186, 'HONEYFRAMES']]"
423,"567th family: queen laying poorly, workers exhibit some foraging behavior, adequate nectar and pollen collection, with egg laying slower than usual and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [56, 64, 'HEALTHSTATUS'], [84, 90, 'FORAGE'], [95, 101, 'FORAGE'], [119, 136, 'EGGCOUNT'], [152, 179, 'HONEYFRAMES']]"
424,"568th family: potential queenless situation, workers exhibit some foraging behavior, forage yield moderate, with few eggs present and few honey frames partially filled.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [113, 121, 'EGGCOUNT'], [134, 150, 'HONEYFRAMES'], [151, 167, 'HEALTHSTATUS']]"
425,"569th family: queen observed but sluggish, workers managing despite challenges, satisfactory beeswax and propolis, with egg laying slower than usual and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [68, 78, 'HEALTHSTATUS'], [93, 100, 'BEEPRODUCT'], [105, 113, 'BEEPRODUCT'], [120, 137, 'EGGCOUNT'], [153, 180, 'HONEYFRAMES']]"
426,"570th family: queen laying poorly, workers exhibit some foraging behavior, forage yield moderate, with egg laying slower than usual and honey frames slowly filling.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [43, 50, 'HEALTHSTATUS'], [103, 120, 'EGGCOUNT'], [136, 163, 'HONEYFRAMES']]"
427,"571st family: queen observed but sluggish, worker population stable but not thriving, adequate nectar and pollen collection, with lower than expected number of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [43, 49, 'WORKER'], [61, 67, 'HEALTHSTATUS'], [86, 94, 'HEALTHSTATUS'], [95, 101, 'FORAGE'], [106, 112, 'FORAGE'], [169, 196, 'HONEYFRAMES']]"
428,"572nd family: queen observed but sluggish, workers exhibit some foraging behavior, adequate nectar and pollen collection, with lower than expected number of eggs and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [64, 72, 'HEALTHSTATUS'], [92, 98, 'FORAGE'], [103, 109, 'FORAGE'], [166, 193, 'HONEYFRAMES']]"
429,"573rd family: potential queenless situation, workers exhibit some foraging behavior, adequate nectar and pollen collection, with reduced egg lay and some honey frames capped.","[[14, 43, 'EGGCOUNT'], [45, 52, 'WORKER'], [53, 60, 'HEALTHSTATUS'], [66, 74, 'HEALTHSTATUS'], [94, 100, 'FORAGE'], [105, 111, 'FORAGE'], [129, 140, 'EGGCOUNT'], [154, 173, 'HONEYFRAMES']]"
430,"574th family: queen laying poorly, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with lower than expected number of eggs and some honey frames capped.","[[14, 19, 'BEE'], [35, 42, 'WORKER'], [43, 50, 'HEALTHSTATUS'], [56, 64, 'HEALTHSTATUS'], [87, 92, 'BEEPRODUCT'], [97, 104, 'BEEPRODUCT'], [150, 158, 'EGGCOUNT'], [159, 176, 'HONEYFRAMES']]"
431,"575th family: queen presence not strong, worker population stable but not thriving, reserves of honey and beeswax moderate, with few eggs present and few honey frames partially filled.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [59, 65, 'HEALTHSTATUS'], [96, 101, 'BEEPRODUCT'], [106, 113, 'BEEPRODUCT'], [129, 137, 'EGGCOUNT'], [150, 166, 'HONEYFRAMES'], [167, 183, 'HEALTHSTATUS']]"
432,"576th family: queen laying poorly, worker activity moderate, satisfactory beeswax and propolis, with few eggs present and some honey frames capped.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [51, 59, 'HEALTHSTATUS'], [61, 73, 'HEALTHSTATUS'], [74, 81, 'BEEPRODUCT'], [86, 94, 'BEEPRODUCT'], [101, 109, 'EGGCOUNT'], [127, 146, 'HONEYFRAMES']]"
433,"577th family: queen observed but sluggish, workers are somewhat active, reserves of honey and beeswax moderate, with reduced egg lay and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [84, 89, 'BEEPRODUCT'], [94, 101, 'BEEPRODUCT'], [102, 110, 'HEALTHSTATUS'], [117, 128, 'EGGCOUNT'], [137, 153, 'HONEYFRAMES']]"
434,"578th family: potential queenless situation, workers managing despite challenges, reserves of honey and beeswax moderate, with few eggs present and some honey frames capped.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [94, 99, 'BEEPRODUCT'], [104, 111, 'BEEPRODUCT'], [112, 120, 'HEALTHSTATUS'], [127, 135, 'EGGCOUNT'], [153, 172, 'HONEYFRAMES']]"
435,"579th family: queen presence not strong, worker activity moderate, reserves of honey and beeswax moderate, with lower than expected number of eggs and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [57, 65, 'HEALTHSTATUS'], [79, 84, 'BEEPRODUCT'], [89, 96, 'BEEPRODUCT'], [97, 105, 'HEALTHSTATUS'], [142, 150, 'EGGCOUNT'], [151, 167, 'HONEYFRAMES']]"
436,"580th family: queen observed but sluggish, worker activity moderate, adequate nectar and pollen collection, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 49, 'WORKER'], [59, 67, 'HEALTHSTATUS'], [78, 84, 'FORAGE'], [89, 95, 'FORAGE'], [113, 124, 'EGGCOUNT'], [138, 157, 'HONEYFRAMES']]"
437,"581st family: queen presence not strong, worker population stable but not thriving, adequate nectar and pollen collection, with lower than expected number of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [59, 65, 'HEALTHSTATUS'], [84, 92, 'HEALTHSTATUS'], [93, 99, 'FORAGE'], [104, 110, 'FORAGE'], [158, 166, 'EGGCOUNT'], [167, 184, 'HONEYFRAMES']]"
438,"582nd family: questionable queenright status, workers are somewhat active, honey production meeting minimal expectations, with moderate count of eggs and some honey frames capped.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [58, 73, 'HEALTHSTATUS'], [75, 80, 'BEEPRODUCT'], [92, 120, 'HONEYFRAMES'], [154, 171, 'HONEYFRAMES'], [172, 178, 'HEALTHSTATUS']]"
439,"583rd family: queen laying poorly, workers are somewhat active, honey production meeting minimal expectations, with moderate count of eggs and some honey frames capped.","[[14, 19, 'QUEEN'], [35, 42, 'WORKER'], [64, 69, 'BEEPRODUCT'], [81, 109, 'HONEYFRAMES'], [116, 138, 'HEALTHSTATUS'], [143, 160, 'HONEYFRAMES'], [161, 167, 'HEALTHSTATUS']]"
440,"584th family: questionable queenright status, worker population stable but not thriving, honey production meeting minimal expectations, with moderate count of eggs and few honey frames partially filled.","[[14, 26, 'BEE'], [46, 52, 'WORKER'], [64, 70, 'HEALTHSTATUS'], [75, 87, 'HEALTHSTATUS'], [89, 94, 'BEEPRODUCT'], [106, 134, 'HONEYFRAMES'], [172, 184, 'HONEYFRAMES']]"
441,"585th family: questionable queenright status, workers are somewhat active, satisfactory beeswax and propolis, with moderate count of eggs and honey frames slowly filling.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [58, 73, 'HEALTHSTATUS'], [88, 95, 'BEEPRODUCT'], [100, 108, 'BEEPRODUCT'], [115, 137, 'HEALTHSTATUS'], [142, 169, 'HONEYFRAMES']]"
442,"586th family: queen observed but sluggish, workers are somewhat active, forage yield moderate, with reduced egg lay and some honey frames capped.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [55, 70, 'HEALTHSTATUS'], [100, 111, 'EGGCOUNT'], [125, 144, 'HONEYFRAMES']]"
443,"587th family: questionable queenright status, workers managing despite challenges, honey production meeting minimal expectations, with moderate count of eggs and few honey frames partially filled.","[[14, 26, 'BEE'], [38, 44, 'HEALTHSTATUS'], [46, 53, 'WORKER'], [83, 88, 'BEEPRODUCT'], [100, 128, 'HONEYFRAMES'], [166, 178, 'HONEYFRAMES'], [179, 195, 'HEALTHSTATUS']]"
444,"588th family: potential queenless situation, worker activity moderate, satisfactory beeswax and propolis, with lower than expected number of eggs and few honey frames partially filled.","[[45, 51, 'WORKER'], [71, 83, 'HEALTHSTATUS'], [84, 91, 'BEEPRODUCT'], [96, 104, 'BEEPRODUCT'], [141, 153, 'EGGCOUNT'], [154, 166, 'HONEYFRAMES'], [167, 183, 'HEALTHSTATUS']]"
445,"589th family: queen presence not strong, workers are somewhat active, adequate nectar and pollen collection, with few eggs present and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [79, 85, 'FORAGE'], [90, 96, 'FORAGE'], [114, 122, 'EGGCOUNT'], [135, 162, 'HONEYFRAMES']]"
446,"590th family: queen presence not strong, workers managing despite challenges, forage yield moderate, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [41, 48, 'WORKER'], [91, 99, 'HEALTHSTATUS'], [136, 148, 'EGGCOUNT'], [149, 161, 'HONEYFRAMES'], [162, 178, 'HEALTHSTATUS']]"
447,"592nd family: questionable queenright status, workers exhibit some foraging behavior, reserves of honey and beeswax moderate, with egg laying slower than usual and honey frames underdeveloped.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [67, 75, 'HEALTHSTATUS'], [98, 103, 'BEEPRODUCT'], [108, 115, 'BEEPRODUCT'], [116, 124, 'HEALTHSTATUS'], [131, 148, 'EGGCOUNT'], [164, 191, 'HONEYFRAMES']]"
448,"593rd family: potential queenless situation, workers managing despite challenges, reserves of honey and beeswax moderate, with reduced egg lay and honey frames slowly filling.","[[14, 43, 'EGGCOUNT'], [45, 52, 'WORKER'], [53, 61, 'HEALTHSTATUS'], [94, 99, 'BEEPRODUCT'], [104, 111, 'BEEPRODUCT'], [112, 120, 'HEALTHSTATUS'], [127, 138, 'EGGCOUNT'], [147, 174, 'HONEYFRAMES']]"
449,"594th family: queen laying poorly, workers exhibit some foraging behavior, honey production meeting minimal expectations, with moderate count of eggs and some honey frames capped.","[[14, 19, 'BEE'], [35, 42, 'WORKER'], [92, 120, 'HONEYFRAMES'], [127, 149, 'HEALTHSTATUS'], [154, 171, 'HONEYFRAMES'], [172, 178, 'HEALTHSTATUS']]"
450,"595th family: queen laying poorly, worker activity moderate, honey production meeting minimal expectations, with egg laying slower than usual and few honey frames partially filled.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [51, 59, 'HEALTHSTATUS'], [61, 66, 'BEEPRODUCT'], [78, 106, 'HONEYFRAMES'], [113, 130, 'EGGCOUNT'], [146, 162, 'HONEYFRAMES']]"
451,"596th family: queen laying poorly, workers are somewhat active, honey production meeting minimal expectations, with reduced egg lay and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [64, 69, 'BEEPRODUCT'], [81, 109, 'HONEYFRAMES'], [116, 127, 'EGGCOUNT'], [136, 152, 'HONEYFRAMES']]"
452,"597th family: potential queenless situation, worker activity moderate, forage yield moderate, with egg laying slower than usual and honey frames slowly filling.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 51, 'WORKER'], [61, 69, 'HEALTHSTATUS'], [84, 92, 'HEALTHSTATUS'], [99, 116, 'EGGCOUNT'], [132, 159, 'HONEYFRAMES']]"
453,"598th family: questionable queenright status, workers managing despite challenges, adequate nectar and pollen collection, with moderate count of eggs and few honey frames partially filled.","[[14, 26, 'BEE'], [46, 53, 'WORKER'], [92, 98, 'FORAGE'], [103, 109, 'FORAGE'], [127, 149, 'HEALTHSTATUS'], [158, 170, 'HONEYFRAMES'], [171, 187, 'HEALTHSTATUS']]"
454,"599th family: potential queenless situation, worker activity moderate, forage yield moderate, with moderate count of eggs and few honey frames partially filled.","[[45, 51, 'WORKER'], [61, 69, 'HEALTHSTATUS'], [99, 121, 'HEALTHSTATUS'], [130, 142, 'HONEYFRAMES']]"
455,"600th family: queen presence not strong, workers are somewhat active, honey production meeting minimal expectations, with reduced egg lay and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 48, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [70, 75, 'BEEPRODUCT'], [87, 115, 'HONEYFRAMES'], [122, 133, 'EGGCOUNT'], [142, 169, 'HONEYFRAMES']]"
456,"601st family: queen laying poorly, workers are somewhat active, forage yield moderate, with lower than expected number of eggs and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [35, 42, 'WORKER'], [47, 62, 'HEALTHSTATUS'], [77, 85, 'HEALTHSTATUS'], [122, 130, 'EGGCOUNT'], [131, 158, 'HONEYFRAMES']]"
457,"602nd family: potential queenless situation, worker population stable but not thriving, honey production meeting minimal expectations, with lower than expected number of eggs and few honey frames partially filled.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 51, 'WORKER'], [63, 69, 'HEALTHSTATUS'], [74, 86, 'HEALTHSTATUS'], [88, 93, 'BEEPRODUCT'], [105, 133, 'HONEYFRAMES'], [170, 182, 'EGGCOUNT'], [183, 195, 'HONEYFRAMES']]"
458,"603rd family: queen laying poorly, worker population stable but not thriving, honey production meeting minimal expectations, with moderate count of eggs and honey frames underdeveloped.","[[14, 19, 'QUEEN'], [35, 41, 'WORKER'], [64, 76, 'HEALTHSTATUS'], [78, 83, 'BEEPRODUCT'], [95, 123, 'HONEYFRAMES'], [130, 152, 'HEALTHSTATUS'], [157, 184, 'HONEYFRAMES']]"
459,"604th family: queen presence not strong, worker activity moderate, honey production meeting minimal expectations, with reduced egg lay and honey frames slowly filling.","[[14, 19, 'QUEEN'], [33, 39, 'HEALTHSTATUS'], [41, 47, 'WORKER'], [57, 65, 'HEALTHSTATUS'], [67, 72, 'BEEPRODUCT'], [84, 112, 'HONEYFRAMES'], [119, 130, 'EGGCOUNT'], [139, 166, 'HONEYFRAMES']]"
460,"605th family: queen presence not strong, worker activity moderate, reserves of honey and beeswax moderate, with egg laying slower than usual and honey frames not fully stocked.","[[14, 19, 'QUEEN'], [41, 47, 'WORKER'], [79, 84, 'BEEPRODUCT'], [89, 96, 'BEEPRODUCT'], [97, 105, 'HEALTHSTATUS'], [112, 129, 'EGGCOUNT'], [145, 161, 'HONEYFRAMES'], [168, 175, 'HEALTHSTATUS']]"
461,"606th family: potential queenless situation, worker population stable but not thriving, honey production meeting minimal expectations, with egg laying slower than usual and some honey frames capped.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 51, 'WORKER'], [74, 86, 'HEALTHSTATUS'], [88, 93, 'BEEPRODUCT'], [105, 133, 'HONEYFRAMES'], [140, 157, 'EGGCOUNT'], [173, 190, 'HONEYFRAMES'], [191, 197, 'HEALTHSTATUS']]"
462,"608th family: potential queenless situation, workers exhibit some foraging behavior, honey production meeting minimal expectations, with few eggs present and honey frames slowly filling.","[[14, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 60, 'HEALTHSTATUS'], [102, 130, 'HONEYFRAMES'], [137, 145, 'EGGCOUNT'], [158, 185, 'HONEYFRAMES']]"
463,"609th family: queen observed but sluggish, workers managing despite challenges, adequate nectar and pollen collection, with lower than expected number of eggs and few honey frames partially filled.","[[14, 19, 'QUEEN'], [33, 41, 'HEALTHSTATUS'], [43, 50, 'WORKER'], [51, 59, 'HEALTHSTATUS'], [89, 95, 'FORAGE'], [100, 106, 'FORAGE'], [154, 166, 'EGGCOUNT'], [167, 179, 'HONEYFRAMES']]"
464,"610th family: potential queenless situation, workers managing despite challenges, adequate nectar and pollen collection, with reduced egg lay and honey frames slowly filling.","[[14, 23, 'BEEPRODUCT'], [24, 33, 'BEE'], [45, 52, 'WORKER'], [53, 61, 'HEALTHSTATUS'], [91, 97, 'FORAGE'], [102, 108, 'FORAGE'], [126, 137, 'EGGCOUNT'], [146, 173, 'HONEYFRAMES']]"
465,"611th family: queen presence weak, workers show resilience despite hardship, poor amount of beeswax and propolis, with scarce count of eggs and no honey frames filled.","[[14, 19, 'QUEEN'], [35, 42, 'WORKER'], [67, 75, 'BEEPRODUCT'], [77, 88, 'HEALTHSTATUS'], [92, 99, 'BEEPRODUCT'], [104, 112, 'BEEPRODUCT'], [119, 139, 'HEALTHSTATUS'], [144, 159, 'HONEYFRAMES']]"
466,"612th family: queenright uncertain, worker activity low, honey production below expectations, with egg laying stalled and honey frames unattended.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 42, 'WORKER'], [52, 55, 'HEALTHSTATUS'], [57, 62, 'BEEPRODUCT'], [74, 92, 'EGGCOUNT'], [99, 117, 'EGGCOUNT'], [122, 145, 'HONEYFRAMES']]"
467,"613th family: queen observed lethargic, workers are lethargic, honey production below expectations, with scarce count of eggs and honey frames showing no progress.","[[14, 19, 'QUEEN'], [40, 47, 'WORKER'], [48, 61, 'HEALTHSTATUS'], [63, 68, 'BEEPRODUCT'], [80, 98, 'EGGCOUNT'], [130, 135, 'BEEPRODUCT'], [151, 162, 'HEALTHSTATUS']]"
468,"614th family: queenright uncertain, workers show resilience despite hardship, nectar and pollen collection minimal, with hopeless number of eggs and honey frames showing no progress.","[[14, 24, 'QUEEN'], [36, 43, 'WORKER'], [44, 59, 'HEALTHSTATUS'], [78, 84, 'FORAGE'], [89, 95, 'FORAGE'], [149, 169, 'HONEYFRAMES'], [170, 181, 'HEALTHSTATUS']]"
469,"615th family: queenless situation confirmed, workers exhibit minimal foraging behavior, reserves of honey and beeswax low, with negligible egg lay and honey frames abandoned.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [69, 77, 'HEALTHSTATUS'], [100, 105, 'BEEPRODUCT'], [110, 117, 'BEEPRODUCT'], [128, 142, 'EGGCOUNT'], [151, 173, 'HONEYFRAMES']]"
470,"616th family: queen is missing, workers exhibit minimal foraging behavior, poor amount of beeswax and propolis, with hopeless number of eggs and honey frames showing no progress.","[[14, 19, 'QUEEN'], [23, 30, 'HEALTHSTATUS'], [32, 39, 'WORKER'], [75, 86, 'HEALTHSTATUS'], [90, 97, 'BEEPRODUCT'], [102, 110, 'BEEPRODUCT'], [145, 165, 'HONEYFRAMES']]"
471,"617th family: queenright uncertain, workers exhibit minimal foraging behavior, reserves of honey and beeswax low, with no eggs observed and no honey frames filled.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [91, 96, 'BEEPRODUCT'], [101, 108, 'BEEPRODUCT'], [140, 155, 'HONEYFRAMES'], [156, 162, 'HEALTHSTATUS']]"
472,"618th family: queen presence weak, worker activity low, reserves of honey and beeswax low, with hopeless number of eggs and honey frames abandoned.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [51, 54, 'HEALTHSTATUS'], [68, 73, 'BEEPRODUCT'], [78, 85, 'BEEPRODUCT'], [124, 146, 'HONEYFRAMES']]"
473,"619th family: queenless situation confirmed, worker population is dwindling, nectar and pollen collection minimal, with scarce count of eggs and honey frames showing no progress.","[[14, 23, 'QUEEN'], [34, 43, 'HEALTHSTATUS'], [45, 51, 'WORKER'], [77, 83, 'FORAGE'], [88, 94, 'FORAGE'], [145, 150, 'BEEPRODUCT'], [166, 177, 'HEALTHSTATUS']]"
474,"620th family: queen observed lethargic, worker activity low, nectar and pollen collection minimal, with hopeless number of eggs and honey frames empty.","[[14, 19, 'QUEEN'], [40, 46, 'WORKER'], [56, 59, 'HEALTHSTATUS'], [61, 67, 'FORAGE'], [72, 78, 'FORAGE'], [90, 97, 'HEALTHSTATUS'], [132, 150, 'HONEYFRAMES']]"
475,"621st family: queen observed lethargic, workers show resilience despite hardship, honey production below expectations, with scarce count of eggs and honey frames unattended.","[[14, 19, 'QUEEN'], [40, 47, 'WORKER'], [48, 63, 'HEALTHSTATUS'], [72, 80, 'HEALTHSTATUS'], [82, 87, 'BEEPRODUCT'], [149, 172, 'HONEYFRAMES']]"
476,"622nd family: queenless situation confirmed, workers are lethargic, reserves of honey and beeswax low, with egg laying stalled and honey frames showing no progress.","[[14, 23, 'QUEEN'], [45, 52, 'WORKER'], [53, 66, 'HEALTHSTATUS'], [80, 85, 'BEEPRODUCT'], [90, 97, 'BEEPRODUCT'], [108, 126, 'EGGCOUNT'], [131, 151, 'HONEYFRAMES'], [152, 163, 'HEALTHSTATUS']]"
477,"623rd family: queenright uncertain, workers show resilience despite hardship, nectar and pollen collection minimal, with egg laying stalled and no honey frames filled.","[[14, 24, 'QUEEN'], [36, 43, 'WORKER'], [78, 84, 'FORAGE'], [89, 95, 'FORAGE'], [107, 114, 'HEALTHSTATUS'], [121, 139, 'EGGCOUNT'], [144, 159, 'HONEYFRAMES'], [160, 166, 'HEALTHSTATUS']]"
478,"624th family: queen presence weak, worker activity low, reserves of honey and beeswax low, with egg laying stalled and honey frames unattended.","[[14, 19, 'QUEEN'], [20, 33, 'HEALTHSTATUS'], [35, 41, 'WORKER'], [51, 54, 'HEALTHSTATUS'], [68, 73, 'BEEPRODUCT'], [78, 85, 'BEEPRODUCT'], [96, 114, 'EGGCOUNT'], [119, 142, 'HONEYFRAMES']]"
479,"625th family: queen observed lethargic, workers show resilience despite hardship, poor amount of beeswax and propolis, with hopeless number of eggs and honey frames unattended.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 47, 'WORKER'], [48, 63, 'HEALTHSTATUS'], [72, 80, 'BEEPRODUCT'], [97, 104, 'BEEPRODUCT'], [109, 117, 'BEEPRODUCT'], [152, 175, 'HONEYFRAMES']]"
480,"626th family: queenright uncertain, worker population is dwindling, honey production below expectations, with scarce count of eggs and no honey frames filled.","[[14, 24, 'QUEEN'], [36, 42, 'WORKER'], [68, 73, 'BEEPRODUCT'], [110, 130, 'HEALTHSTATUS'], [135, 150, 'HONEYFRAMES'], [151, 157, 'HEALTHSTATUS']]"
481,"627th family: queenright uncertain, workers are lethargic, reserves of honey and beeswax low, with negligible egg lay and honey frames abandoned.","[[14, 24, 'QUEEN'], [25, 34, 'HEALTHSTATUS'], [36, 43, 'WORKER'], [44, 57, 'HEALTHSTATUS'], [71, 76, 'BEEPRODUCT'], [81, 88, 'BEEPRODUCT'], [99, 113, 'EGGCOUNT'], [122, 144, 'HONEYFRAMES']]"
482,"628th family: queenless situation confirmed, workers show resilience despite hardship, reserves of honey and beeswax low, with no eggs observed and honey frames unattended.","[[14, 23, 'BEE'], [34, 43, 'HEALTHSTATUS'], [45, 52, 'WORKER'], [53, 68, 'HEALTHSTATUS'], [99, 104, 'BEEPRODUCT'], [109, 116, 'BEEPRODUCT'], [148, 171, 'HONEYFRAMES']]"
483,"629th family: queenless situation confirmed, worker population is dwindling, poor amount of beeswax and propolis, with scarce count of eggs and no honey frames filled.","[[14, 23, 'BEE'], [45, 51, 'WORKER'], [52, 75, 'HEALTHSTATUS'], [92, 99, 'BEEPRODUCT'], [104, 112, 'BEEPRODUCT'], [119, 139, 'HEALTHSTATUS'], [144, 159, 'HONEYFRAMES']]"
484,"630th family: queen observed lethargic, worker activity low, honey production below expectations, with no eggs observed and honey frames empty.","[[14, 19, 'QUEEN'], [29, 38, 'HEALTHSTATUS'], [40, 46, 'WORKER'], [56, 59, 'HEALTHSTATUS'], [61, 66, 'BEEPRODUCT'], [78, 96, 'EGGCOUNT'], [124, 142, 'HONEYFRAMES']]"
485,"631st family: queenright uncertain, workers exhibit minimal foraging behavior, poor amount of beeswax and propolis, with negligible egg lay and honey frames unattended.","[[14, 24, 'QUEEN'], [36, 43, 'WORKER'], [60, 68, 'HEALTHSTATUS'], [79, 90, 'HEALTHSTATUS'], [94, 101, 'BEEPRODUCT'], [106, 114, 'BEEPRODUCT'], [121, 135, 'EGGCOUNT'], [144, 167, 'HONEYFRAMES']]"
